40.4309029540, 86.9162470564, 5
40.4309029526, 86.9162470579, 7
40.4309029520, 86.9162470587, 7
40.4309029513, 86.9162470595, 7
40.4309029506, 86.9162470603, 5
40.4309029499, 86.9162470611, 28
40.4309029492, 86.9162470618, 7
40.4309029478, 86.9162470634, 7
40.4309029471, 86.9162470642, 6
40.4309029464, 86.9162470650, 6
40.4309029457, 86.9162470658, 7
40.4309029450, 86.9162470666, 7
40.4309029443, 86.9162470674, 7
40.4309029428, 86.9162470690, 6
40.4309029414, 86.9162470706, 6
40.4309029399, 86.9162470722, 6
40.4309029121, 86.9162470969, 37
40.4309028791, 86.9162471210, 37
40.4309028400, 86.9162471464, 37
40.4309027913, 86.9162471727, 38
40.4309030000, 86.9162480000, 40.4309029293, 86.9162480332, 47
40.4309028671, 86.9162480594, 37
40.4309027941, 86.9162480841, 39
40.4309027148, 86.9162481053, 39
40.4309026334, 86.9162481231, 38
40.4309025423, 86.9162481367, 41
40.4309024477, 86.9162481428, 38
40.4309023334, 86.9162481422, 40
40.4309022241, 86.9162481360, 36
40.4309021037, 86.9162481252, 40
40.4309030000, 86.9162480000, 40.4309028506, 86.9162479889, 45
40.4309028466, 86.9162479886, 5
40.4309028427, 86.9162479883, 6
40.4309028348, 86.9162479877, 6
40.4309028309, 86.9162479875, 8
40.4309028269, 86.9162479872, 8
40.4309028230, 86.9162479869, 8
40.4309028190, 86.9162479866, 5
40.4309028150, 86.9162479863, 5
40.4309028071, 86.9162479858, 6
40.4309028031, 86.9162479855, 7
40.4309027992, 86.9162479852, 7
40.4309027912, 86.9162479847, 9
40.4309027872, 86.9162479844, 5
40.4309027833, 86.9162479841, 5
40.4309027753, 86.9162479836, 7
40.4309027713, 86.9162479833, 6
40.4309027674, 86.9162479831, 7
40.4309027595, 86.9162479826, 8
40.4309027555, 86.9162479824, 5
40.4309027476, 86.9162479819, 6
40.4309027437, 86.9162479817, 7
40.4309027398, 86.9162479815, 5
40.4309027319, 86.9162479811, 7
40.4309027280, 86.9162479809, 7
40.4309027202, 86.9162479805, 6
40.4309027124, 86.9162479800, 6
40.4309027085, 86.9162479798, 7
40.4309027047, 86.9162479796, 7
40.4309026969, 86.9162479793, 8
40.4309026892, 86.9162479789, 38
40.4309026853, 86.9162479787, 7
40.4309026815, 86.9162479786, 6
40.4309026738, 86.9162479782, 7
40.4309026700, 86.9162479781, 5
40.4309026662, 86.9162479779, 7
40.4309026624, 86.9162479778, 7
40.4309026586, 86.9162479776, 8
40.4309026548, 86.9162479775, 5
40.4309026472, 86.9162479772, 6
40.4309026397, 86.9162479769, 8
40.4309025279, 86.9162479695, 36
40.4309024177, 86.9162479613, 37
40.4309023122, 86.9162479504, 37
40.4309022051, 86.9162479304, 39
40.4309040000, 86.9162530000, 40.4309038746, 86.9162529629, 46
40.4309037738, 86.9162529261, 38
40.4309036696, 86.9162528793, 39
40.4309035744, 86.9162528333, 37
40.4309034643, 86.9162527856, 44
40.4309033554, 86.9162527455, 41
40.4309032489, 86.9162527133, 38
40.4309031326, 86.9162527012, 40
40.4309030259, 86.9162526998, 36
40.4309029063, 86.9162527114, 38
40.4309040000, 86.9162530000, 40.4309038647, 86.9162530382, 46
40.4309038612, 86.9162530393, 5
40.4309038576, 86.9162530403, 5
40.4309038541, 86.9162530414, 5
40.4309038470, 86.9162530435, 7
40.4309038434, 86.9162530446, 7
40.4309038399, 86.9162530457, 8
40.4309038363, 86.9162530468, 5
40.4309038328, 86.9162530479, 5
40.4309038257, 86.9162530502, 6
40.4309038222, 86.9162530513, 7
40.4309038187, 86.9162530525, 7
40.4309038152, 86.9162530536, 7
40.4309038116, 86.9162530548, 5
40.4309038081, 86.9162530559, 5
40.4309038046, 86.9162530570, 6
40.4309038011, 86.9162530582, 7
40.4309037975, 86.9162530593, 7
40.4309037940, 86.9162530605, 8
40.4309037905, 86.9162530616, 5
40.4309037870, 86.9162530627, 5
40.4309037800, 86.9162530650, 6
40.4309037765, 86.9162530661, 7
40.4309037729, 86.9162530673, 7
40.4309037694, 86.9162530684, 8
40.4309037659, 86.9162530695, 5
40.4309037589, 86.9162530718, 6
40.4309037519, 86.9162530741, 7
40.4309037448, 86.9162530763, 6
40.4309037413, 86.9162530775, 36
40.4309037343, 86.9162530798, 8
40.4309037308, 86.9162530809, 8
40.4309037273, 86.9162530821, 8
40.4309037237, 86.9162530832, 5
40.4309037202, 86.9162530844, 6
40.4309037131, 86.9162530868, 8
40.4309037096, 86.9162530880, 8
40.4309037061, 86.9162530892, 7
40.4309036989, 86.9162530916, 6
40.4309036954, 86.9162530929, 5
40.4309036918, 86.9162530941, 6
40.4309035786, 86.9162531403, 36
40.4309034613, 86.9162532001, 39
40.4309033490, 86.9162532775, 38
40.4309032377, 86.9162533548, 39
40.4309031279, 86.9162534425, 42
40.4309030338, 86.9162535345, 38
40.4309029441, 86.9162536311, 39
40.4309028700, 86.9162537179, 38
40.4309027934, 86.9162538086, 40
40.4309027315, 86.9162538837, 37
40.4309026659, 86.9162539691, 43
40.4309026080, 86.9162540479, 39
40.4309025530, 86.9162541235, 37
40.4309024964, 86.9162542102, 40
40.4309010000, 86.9162620000, 40.4309009322, 86.9162621325, 45
40.4309009305, 86.9162621360, 5
40.4309009269, 86.9162621431, 6
40.4309009251, 86.9162621467, 6
40.4309009233, 86.9162621503, 8
40.4309009215, 86.9162621539, 8
40.4309009197, 86.9162621575, 8
40.4309009179, 86.9162621611, 5
40.4309009160, 86.9162621647, 5
40.4309009142, 86.9162621684, 5
40.4309009123, 86.9162621721, 7
40.4309009105, 86.9162621758, 7
40.4309009068, 86.9162621832, 9
40.4309009049, 86.9162621869, 5
40.4309009030, 86.9162621907, 5
40.4309009011, 86.9162621945, 6
40.4309008992, 86.9162621983, 6
40.4309008974, 86.9162622021, 7
40.4309008955, 86.9162622060, 8
40.4309008936, 86.9162622098, 5
40.4309008898, 86.9162622176, 6
40.4309008879, 86.9162622215, 5
40.4309008860, 86.9162622254, 6
40.4309008841, 86.9162622294, 7
40.4309008822, 86.9162622333, 8
40.4309008803, 86.9162622373, 5
40.4309008765, 86.9162622452, 6
40.4309008746, 86.9162622491, 5
40.4309008727, 86.9162622531, 27
40.4309008707, 86.9162622571, 5
40.4309008669, 86.9162622650, 7
40.4309008650, 86.9162622690, 8
40.4309008631, 86.9162622730, 8
40.4309008611, 86.9162622770, 8
40.4309008592, 86.9162622811, 5
40.4309008573, 86.9162622851, 5
40.4309008553, 86.9162622891, 7
40.4309008534, 86.9162622931, 8
40.4309008515, 86.9162622972, 7
40.4309008496, 86.9162623013, 6
40.4309008476, 86.9162623053, 6
40.4309008457, 86.9162623094, 5
40.4309008438, 86.9162623135, 8
40.4309007853, 86.9162624595, 37
40.4309007312, 86.9162626306, 38
40.4309006797, 86.9162628064, 39
40.4309006236, 86.9162629884, 39
40.4308960000, 86.9162710000, 40.4308959430, 86.9162712408, 46
40.4308959024, 86.9162714491, 39
40.4308958610, 86.9162716727, 41
40.4308958278, 86.9162719070, 39
40.4308958026, 86.9162721352, 37
40.4308957782, 86.9162723819, 43
40.4308957614, 86.9162726050, 39
40.4308957496, 86.9162728458, 40
40.4308957423, 86.9162730540, 37
40.4308957402, 86.9162732755, 37
40.4308960000, 86.9162710000, 40.4308960040, 86.9162712470, 43
40.4308960041, 86.9162712537, 5
40.4308960042, 86.9162712604, 6
40.4308960043, 86.9162712671, 7
40.4308960044, 86.9162712737, 7
40.4308960046, 86.9162712804, 8
40.4308960047, 86.9162712871, 5
40.4308960048, 86.9162712938, 5
40.4308960051, 86.9162713072, 6
40.4308960052, 86.9162713139, 7
40.4308960054, 86.9162713205, 7
40.4308960055, 86.9162713272, 8
40.4308960057, 86.9162713339, 5
40.4308960060, 86.9162713474, 6
40.4308960061, 86.9162713541, 5
40.4308960064, 86.9162713676, 7
40.4308960066, 86.9162713743, 7
40.4308960068, 86.9162713811, 8
40.4308960069, 86.9162713879, 5
40.4308960071, 86.9162713946, 5
40.4308960073, 86.9162714015, 5
40.4308960074, 86.9162714083, 7
40.4308960078, 86.9162714220, 8
40.4308960079, 86.9162714289, 8
40.4308960081, 86.9162714358, 5
40.4308960083, 86.9162714427, 28
40.4308960085, 86.9162714496, 7
40.4308960086, 86.9162714565, 6
40.4308960088, 86.9162714634, 6
40.4308960089, 86.9162714704, 6
40.4308960091, 86.9162714773, 7
40.4308960093, 86.9162714843, 7
40.4308960096, 86.9162714983, 8
40.4308960097, 86.9162715053, 5
40.4308960099, 86.9162715123, 5
40.4308960101, 86.9162715194, 7
40.4308960102, 86.9162715264, 8
40.4308960104, 86.9162715335, 7
40.4308960106, 86.9162715405, 5
40.4308960107, 86.9162715476, 5
40.4308960109, 86.9162715547, 5
40.4308960112, 86.9162715689, 8
40.4308960178, 86.9162718077, 38
40.4308960242, 86.9162720494, 38
40.4308960289, 86.9162722846, 39
40.4308960306, 86.9162725270, 39
40.4308890000, 86.9162790000, 40.4308890008, 86.9162792920, 46
40.4308890020, 86.9162795578, 40
40.4308890007, 86.9162798438, 39
40.4308889985, 86.9162801403, 38
40.4308890023, 86.9162804316, 37
40.4308890116, 86.9162807601, 42
40.4308890205, 86.9162810695, 40
40.4308890353, 86.9162814162, 42
40.4308890532, 86.9162817222, 36
40.4308890751, 86.9162820406, 37
40.4308890000, 86.9162790000, 40.4308890289, 86.9162793737, 43
40.4308890296, 86.9162793836, 5
40.4308890311, 86.9162794032, 7
40.4308890319, 86.9162794130, 7
40.4308890335, 86.9162794327, 8
40.4308890342, 86.9162794425, 7
40.4308890350, 86.9162794523, 5
40.4308890358, 86.9162794621, 5
40.4308890374, 86.9162794818, 6
40.4308890381, 86.9162794916, 7
40.4308890389, 86.9162795014, 7
40.4308890397, 86.9162795112, 7
40.4308890405, 86.9162795211, 5
40.4308890421, 86.9162795407, 6
40.4308890429, 86.9162795506, 6
40.4308890445, 86.9162795703, 7
40.4308890453, 86.9162795801, 7
40.4308890461, 86.9162795900, 7
40.4308890478, 86.9162796097, 6
40.4308890486, 86.9162796196, 5
40.4308890502, 86.9162796394, 6
40.4308890511, 86.9162796493, 6
40.4308890519, 86.9162796592, 7
40.4308890527, 86.9162796691, 7
40.4308890535, 86.9162796790, 8
40.4308890543, 86.9162796889, 8
40.4308890552, 86.9162796988, 6
40.4308890560, 86.9162797087, 6
40.4308890568, 86.9162797186, 7
40.4308890576, 86.9162797286, 7
40.4308890584, 86.9162797385, 7
40.4308890591, 86.9162797485, 6
40.4308890599, 86.9162797584, 5
40.4308890607, 86.9162797684, 5
40.4308890615, 86.9162797784, 8
40.4308890623, 86.9162797884, 7
40.4308890630, 86.9162797985, 7
40.4308890638, 86.9162798085, 5
40.4308890646, 86.9162798186, 5
40.4308890661, 86.9162798387, 8
40.4308890845, 86.9162801687, 36
40.4308891091, 86.9162805146, 37
40.4308891403, 86.9162808678, 38
40.4308891750, 86.9162812373, 40
40.4308820000, 86.9162860000, 40.4308820463, 86.9162864456, 45
40.4308820853, 86.9162868291, 40
40.4308821256, 86.9162872334, 39
40.4308821623, 86.9162876555, 39
40.4308821884, 86.9162880485, 39
40.4308822098, 86.9162884782, 40
40.4308822310, 86.9162888963, 37
40.4308822604, 86.9162893742, 42
40.4308822925, 86.9162898202, 36
40.4308823291, 86.9162902820, 38
40.4308820000, 86.9162860000, 40.4308820539, 86.9162865426, 45
40.4308820553, 86.9162865569, 5
40.4308820568, 86.9162865712, 5
40.4308820597, 86.9162865998, 8
40.4308820611, 86.9162866141, 7
40.4308820626, 86.9162866284, 6
40.4308820641, 86.9162866427, 6
40.4308820656, 86.9162866571, 5
40.4308820671, 86.9162866714, 5
40.4308820701, 86.9162867000, 8
40.4308820716, 86.9162867143, 7
40.4308820731, 86.9162867286, 6
40.4308820746, 86.9162867429, 7
40.4308820761, 86.9162867572, 5
40.4308820776, 86.9162867715, 5
40.4308820792, 86.9162867858, 7
40.4308820807, 86.9162868000, 7
40.4308820823, 86.9162868143, 7
40.4308820839, 86.9162868286, 6
40.4308820854, 86.9162868428, 5
40.4308820870, 86.9162868571, 5
40.4308820902, 86.9162868855, 8
40.4308820918, 86.9162868998, 7
40.4308820934, 86.9162869140, 36
40.4308820950, 86.9162869282, 6
40.4308820966, 86.9162869425, 7
40.4308820983, 86.9162869567, 8
40.4308820999, 86.9162869709, 6
40.4308821015, 86.9162869852, 5
40.4308821031, 86.9162869994, 8
40.4308821048, 86.9162870137, 8
40.4308821064, 86.9162870279, 8
40.4308821081, 86.9162870422, 5
40.4308821113, 86.9162870708, 6
40.4308821146, 86.9162870994, 7
40.4308821180, 86.9162871280, 7
40.4308821196, 86.9162871423, 7
40.4308821230, 86.9162871710, 8
40.4308821263, 86.9162871998, 6
40.4308821296, 86.9162872285, 6
40.4308821313, 86.9162872429, 7
40.4308821835, 86.9162877013, 36
40.4308822425, 86.9162881718, 37
40.4308823040, 86.9162886450, 39
40.4308823650, 86.9162891319, 41
40.4308730000, 86.9162920000, 40.4308730842, 86.9162925784, 46
40.4308731575, 86.9162930683, 40
40.4308732421, 86.9162935964, 39
40.4308733309, 86.9162941293, 38
40.4308734171, 86.9162946351, 38
40.4308735119, 86.9162951772, 40
40.4308735996, 86.9162956885, 38
40.4308736927, 86.9162962601, 42
40.4308737773, 86.9162967968, 36
40.4308738606, 86.9162973355, 37
40.4308730000, 86.9162920000, 40.4308731089, 86.9162926591, 44
40.4308731118, 86.9162926765, 5
40.4308731146, 86.9162926938, 5
40.4308731175, 86.9162927112, 7
40.4308731204, 86.9162927286, 7
40.4308731234, 86.9162927461, 5
40.4308731293, 86.9162927810, 8
40.4308731322, 86.9162927985, 5
40.4308731382, 86.9162928335, 6
40.4308731412, 86.9162928510, 7
40.4308731472, 86.9162928861, 8
40.4308731533, 86.9162929212, 8
40.4308731563, 86.9162929387, 5
40.4308731594, 86.9162929563, 5
40.4308731624, 86.9162929738, 6
40.4308731655, 86.9162929914, 8
40.4308731685, 86.9162930089, 8
40.4308731716, 86.9162930265, 8
40.4308731747, 86.9162930440, 5
40.4308731809, 86.9162930792, 6
40.4308731840, 86.9162930968, 5
40.4308731903, 86.9162931319, 7
40.4308731934, 86.9162931495, 7
40.4308731966, 86.9162931671, 37
40.4308731998, 86.9162931847, 8
40.4308732061, 86.9162932198, 8
40.4308732093, 86.9162932374, 6
40.4308732125, 86.9162932550, 5
40.4308732157, 86.9162932725, 7
40.4308732189, 86.9162932901, 7
40.4308732221, 86.9162933076, 7
40.4308732253, 86.9162933251, 5
40.4308732286, 86.9162933426, 5
40.4308732318, 86.9162933602, 6
40.4308732350, 86.9162933777, 7
40.4308732382, 86.9162933952, 7
40.4308732415, 86.9162934127, 8
40.4308732447, 86.9162934302, 5
40.4308732512, 86.9162934651, 6
40.4308732544, 86.9162934826, 5
40.4308733619, 86.9162940388, 37
40.4308734753, 86.9162946181, 39
40.4308735878, 86.9162951920, 37
40.4308737094, 86.9162958011, 38
40.4308738479, 86.9162964784, 43
40.4308739748, 86.9162971005, 38
40.4308741140, 86.9162977695, 40
40.4308742420, 86.9162983675, 39
40.4308743868, 86.9162990431, 40
40.4308745181, 86.9162996438, 36
40.4308746824, 86.9163003478, 42
40.4308748518, 86.9163010360, 40
40.4308750231, 86.9163016949, 37
40.4308752007, 86.9163023418, 40
40.4308630000, 86.9162960000, 40.4308632228, 86.9162967733, 45
40.4308632287, 86.9162967937, 5
40.4308632346, 86.9162968140, 5
40.4308632464, 86.9162968548, 7
40.4308632523, 86.9162968751, 8
40.4308632582, 86.9162968955, 8
40.4308632641, 86.9162969158, 8
40.4308632701, 86.9162969362, 5
40.4308632820, 86.9162969769, 6
40.4308632880, 86.9162969972, 5
40.4308632940, 86.9162970176, 7
40.4308633000, 86.9162970379, 7
40.4308633060, 86.9162970583, 7
40.4308633120, 86.9162970786, 5
40.4308633180, 86.9162970990, 5
40.4308633241, 86.9162971194, 5
40.4308633302, 86.9162971399, 7
40.4308633363, 86.9162971603, 7
40.4308633486, 86.9162972012, 8
40.4308633547, 86.9162972217, 5
40.4308633671, 86.9162972626, 6
40.4308633734, 86.9162972831, 5
40.4308633796, 86.9162973036, 6
40.4308633859, 86.9162973240, 37
40.4308633921, 86.9162973445, 8
40.4308633984, 86.9162973650, 8
40.4308634047, 86.9162973855, 8
40.4308634110, 86.9162974059, 6
40.4308634173, 86.9162974264, 6
40.4308634236, 86.9162974468, 7
40.4308634299, 86.9162974673, 7
40.4308634363, 86.9162974877, 7
40.4308634490, 86.9162975285, 6
40.4308634617, 86.9162975693, 6
40.4308634681, 86.9162975897, 6
40.4308634745, 86.9162976100, 7
40.4308634809, 86.9162976303, 7
40.4308634937, 86.9162976710, 8
40.4308635002, 86.9162976912, 6
40.4308635066, 86.9162977115, 5
40.4308635131, 86.9162977318, 7
40.4308637391, 86.9162983890, 37
40.4308639717, 86.9162990144, 37
40.4308642128, 86.9162996279, 39
40.4308644701, 86.9163002546, 41
40.4308530000, 86.9162960000, 40.4308533077, 86.9162967219, 46
40.4308535755, 86.9162973332, 40
40.4308538685, 86.9162979834, 39
40.4308541379, 86.9162985731, 36
40.4308544638, 86.9162992562, 41
40.4308547853, 86.9162998978, 41
40.4308550978, 86.9163004938, 38
40.4308554636, 86.9163011544, 43
40.4308557892, 86.9163017180, 36
40.4308561451, 86.9163023142, 38
40.4308530000, 86.9162960000, 40.4308534231, 86.9162966887, 43
40.4308534342, 86.9162967068, 5
40.4308534453, 86.9162967249, 5
40.4308534565, 86.9162967430, 7
40.4308534677, 86.9162967612, 7
40.4308534788, 86.9162967793, 7
40.4308534900, 86.9162967974, 5
40.4308535012, 86.9162968156, 5
40.4308535124, 86.9162968337, 5
40.4308535348, 86.9162968700, 8
40.4308535572, 86.9162969063, 10
40.4308535684, 86.9162969245, 8
40.4308535796, 86.9162969426, 5
40.4308535909, 86.9162969608, 5
40.4308536021, 86.9162969790, 5
40.4308536246, 86.9162970153, 8
40.4308536358, 86.9162970335, 7
40.4308536471, 86.9162970517, 8
40.4308536696, 86.9162970880, 7
40.4308536809, 86.9162971062, 5
40.4308536922, 86.9162971244, 7
40.4308537035, 86.9162971426, 5
40.4308537148, 86.9162971608, 26
40.4308537262, 86.9162971790, 5
40.4308537375, 86.9162971972, 8
40.4308537489, 86.9162972154, 8
40.4308537602, 86.9162972335, 8
40.4308537716, 86.9162972517, 6
40.4308537830, 86.9162972699, 5
40.4308537944, 86.9162972881, 7
40.4308538058, 86.9162973062, 5
40.4308538173, 86.9162973244, 6
40.4308538287, 86.9162973425, 7
40.4308538516, 86.9162973788, 7
40.4308538631, 86.9162973970, 5
40.4308538861, 86.9162974332, 9
40.4308538977, 86.9162974514, 8
40.4308539092, 86.9162974695, 8
40.4308539207, 86.9162974876, 5
40.4308539323, 86.9162975058, 6
40.4308539555, 86.9162975420, 6
40.4308539671, 86.9162975601, 7
40.4308539787, 86.9162975782, 7
40.4308543627, 86.9162981449, 39
40.4308547719, 86.9162987181, 38
40.4308551769, 86.9162992649, 37
40.4308556023, 86.9162998227, 38
40.4308420000, 86.9162930000, 40.4308424962, 86.9162936360, 46
40.4308429175, 86.9162941715, 39
40.4308433799, 86.9162947594, 40
40.4308437933, 86.9162952830, 36
40.4308442791, 86.9162958883, 40
40.4308447429, 86.9162964528, 39
40.4308451871, 86.9162969854, 39
40.4308457003, 86.9162975932, 42
40.4308461452, 86.9162981177, 38
40.4308466222, 86.9162986730, 38
40.4308420000, 86.9162930000, 40.4308425501, 86.9162936360, 43
40.4308425790, 86.9162936695, 8
40.4308425935, 86.9162936862, 7
40.4308426080, 86.9162937029, 5
40.4308426225, 86.9162937197, 7
40.4308426369, 86.9162937364, 5
40.4308426659, 86.9162937699, 6
40.4308426804, 86.9162937866, 7
40.4308426948, 86.9162938033, 5
40.4308427093, 86.9162938200, 6
40.4308427238, 86.9162938368, 7
40.4308427528, 86.9162938702, 6
40.4308427673, 86.9162938870, 5
40.4308427818, 86.9162939037, 7
40.4308427963, 86.9162939204, 5
40.4308428253, 86.9162939539, 7
40.4308428398, 86.9162939706, 7
40.4308428543, 86.9162939874, 5
40.4308428833, 86.9162940208, 6
40.4308429124, 86.9162940543, 35
40.4308429269, 86.9162940711, 5
40.4308429414, 86.9162940878, 6
40.4308429560, 86.9162941045, 8
40.4308429705, 86.9162941213, 8
40.4308429850, 86.9162941380, 8
40.4308429996, 86.9162941548, 5
40.4308430141, 86.9162941715, 5
40.4308430432, 86.9162942050, 8
40.4308430578, 86.9162942218, 6
40.4308430724, 86.9162942385, 6
40.4308430870, 86.9162942553, 8
40.4308431016, 86.9162942721, 6
40.4308431162, 86.9162942889, 5
40.4308431308, 86.9162943057, 7
40.4308431454, 86.9162943225, 5
40.4308431748, 86.9162943561, 7
40.4308432042, 86.9162943897, 8
40.4308432189, 86.9162944065, 5
40.4308432483, 86.9162944400, 6
40.4308432630, 86.9162944568, 7
40.4308437497, 86.9162949933, 37
40.4308442546, 86.9162955283, 37
40.4308447701, 86.9162960482, 39
40.4308453147, 86.9162965704, 40
40.4308340000, 86.9162890000, 40.4308346631, 86.9162896034, 46
40.4308352172, 86.9162900837, 39
40.4308358368, 86.9162905935, 40
40.4308363925, 86.9162910346, 36
40.4308370441, 86.9162915370, 42
40.4308376822, 86.9162920277, 40
40.4308382811, 86.9162924872, 38
40.4308389399, 86.9162929937, 42
40.4308395136, 86.9162934305, 36
40.4308401248, 86.9162938877, 37
40.4308340000, 86.9162890000, 40.4308347130, 86.9162895261, 44
40.4308347317, 86.9162895399, 5
40.4308347693, 86.9162895676, 6
40.4308347881, 86.9162895815, 7
40.4308348069, 86.9162895953, 7
40.4308348257, 86.9162896092, 5
40.4308348634, 86.9162896369, 7
40.4308349011, 86.9162896645, 6
40.4308349199, 86.9162896783, 5
40.4308349388, 86.9162896921, 8
40.4308349765, 86.9162897197, 9
40.4308349954, 86.9162897335, 8
40.4308350142, 86.9162897472, 5
40.4308350331, 86.9162897610, 5
40.4308350519, 86.9162897747, 6
40.4308350708, 86.9162897884, 7
40.4308351085, 86.9162898159, 8
40.4308351274, 86.9162898296, 7
40.4308351651, 86.9162898570, 6
40.4308351840, 86.9162898707, 37
40.4308352029, 86.9162898844, 5
40.4308352218, 86.9162898980, 6
40.4308352407, 86.9162899117, 6
