40.4305903482   Longitude: 86.9156779916, 35
40.4305912679   Longitude: 86.9156774315, 39
40.4305922172   Longitude: 86.9156768522, 42
40.4305930600   Longitude: 86.9156763319, 39
40.4305840000   Longitude: 86.9156820000, 40.4305850350   Longitude: 86.9156813477, 42
40.4305850622   Longitude: 86.9156813305, 6
40.4305850895   Longitude: 86.9156813133, 7
40.4305851167   Longitude: 86.9156812961, 5
40.4305851439   Longitude: 86.9156812789, 5
40.4305851712   Longitude: 86.9156812617, 5
40.4305851984   Longitude: 86.9156812445, 7
40.4305852256   Longitude: 86.9156812272, 7
40.4305852529   Longitude: 86.9156812099, 27
40.4305852801   Longitude: 86.9156811927, 8
40.4305853073   Longitude: 86.9156811754, 8
40.4305853346   Longitude: 86.9156811581, 8
40.4305853891   Longitude: 86.9156811234, 6
40.4305854163   Longitude: 86.9156811061, 5
40.4305854435   Longitude: 86.9156810887, 5
40.4305854980   Longitude: 86.9156810540, 7
40.4305855252   Longitude: 86.9156810366, 7
40.4305855796   Longitude: 86.9156810018, 9
40.4305856068   Longitude: 86.9156809844, 6
40.4305856340   Longitude: 86.9156809670, 5
40.4305856884   Longitude: 86.9156809321, 8
40.4305857156   Longitude: 86.9156809147, 7
40.4305857428   Longitude: 86.9156808973, 7
40.4305857700   Longitude: 86.9156808798, 5
40.4305857971   Longitude: 86.9156808624, 5
40.4305858243   Longitude: 86.9156808449, 5
40.4305858515   Longitude: 86.9156808275, 7
40.4305858787   Longitude: 86.9156808100, 7
40.4305859059   Longitude: 86.9156807925, 7
40.4305859331   Longitude: 86.9156807750, 5
40.4305859603   Longitude: 86.9156807576, 5
40.4305860147   Longitude: 86.9156807226, 6
40.4305860419   Longitude: 86.9156807051, 8
40.4305860691   Longitude: 86.9156806876, 8
40.4305860963   Longitude: 86.9156806702, 8
40.4305861234   Longitude: 86.9156806527, 5
40.4305861506   Longitude: 86.9156806352, 5
40.4305861778   Longitude: 86.9156806178, 5
40.4305862050   Longitude: 86.9156806003, 8
40.4305862322   Longitude: 86.9156805828, 8
40.4305862594   Longitude: 86.9156805654, 8
40.4305871030   Longitude: 86.9156800349, 38
40.4305879752   Longitude: 86.9156794971, 39
40.4305888516   Longitude: 86.9156789617, 38
40.4305897579   Longitude: 86.9156784040, 38
40.4305760000   Longitude: 86.9156740000, 40.4305770461   Longitude: 86.9156733481, 43
40.4305779563   Longitude: 86.9156727737, 40
40.4305788935   Longitude: 86.9156721707, 40
40.4305797500   Longitude: 86.9156716100, 37
40.4305807172   Longitude: 86.9156709650, 40
40.4305816862   Longitude: 86.9156703118, 40
40.4305825721   Longitude: 86.9156697125, 36
40.4305835385   Longitude: 86.9156690614, 41
40.4305844767   Longitude: 86.9156684390, 41
40.4305760000   Longitude: 86.9156740000, 40.4305770780   Longitude: 86.9156733013, 45
40.4305779644   Longitude: 86.9156727381, 38
40.4305779921   Longitude: 86.9156727206, 7
40.4305780198   Longitude: 86.9156727030, 5
40.4305780475   Longitude: 86.9156726854, 7
40.4305780752   Longitude: 86.9156726678, 5
40.4305781306   Longitude: 86.9156726327, 6
40.4305781583   Longitude: 86.9156726152, 6
40.4305782137   Longitude: 86.9156725801, 36
40.4305782414   Longitude: 86.9156725625, 5
40.4305782969   Longitude: 86.9156725274, 8
40.4305783523   Longitude: 86.9156724922, 8
40.4305783800   Longitude: 86.9156724747, 7
40.4305784077   Longitude: 86.9156724571, 5
40.4305784354   Longitude: 86.9156724395, 5
40.4305784909   Longitude: 86.9156724042, 8
40.4305785186   Longitude: 86.9156723866, 6
40.4305785463   Longitude: 86.9156723690, 6
40.4305785740   Longitude: 86.9156723513, 8
40.4305786018   Longitude: 86.9156723337, 5
40.4305786295   Longitude: 86.9156723160, 5
40.4305786849   Longitude: 86.9156722807, 8
40.4305787126   Longitude: 86.9156722630, 7
40.4305787403   Longitude: 86.9156722453, 7
40.4305787680   Longitude: 86.9156722276, 5
40.4305787958   Longitude: 86.9156722099, 5
40.4305788512   Longitude: 86.9156721745, 6
40.4305788789   Longitude: 86.9156721567, 7
40.4305789343   Longitude: 86.9156721212, 8
40.4305789620   Longitude: 86.9156721034, 6
40.4305790175   Longitude: 86.9156720679, 6
40.4305790452   Longitude: 86.9156720501, 5
40.4305791007   Longitude: 86.9156720144, 6
40.4305791284   Longitude: 86.9156719966, 7
40.4305791838   Longitude: 86.9156719609, 8
40.4305792116   Longitude: 86.9156719431, 6
40.4305792670   Longitude: 86.9156719074, 6
40.4305792947   Longitude: 86.9156718895, 5
40.4305793224   Longitude: 86.9156718716, 5
40.4305793778   Longitude: 86.9156718358, 9
40.4305794055   Longitude: 86.9156718179, 8
40.4305794609   Longitude: 86.9156717821, 9
40.4305803209   Longitude: 86.9156712199, 38
40.4305812366   Longitude: 86.9156706185, 40
40.4305821235   Longitude: 86.9156700369, 38
40.4305830358   Longitude: 86.9156694429, 38
40.4305680000   Longitude: 86.9156670000, 40.4305690663   Longitude: 86.9156663052, 44
40.4305699636   Longitude: 86.9156657224, 40
40.4305709174   Longitude: 86.9156651080, 40
40.4305717657   Longitude: 86.9156645640, 38
40.4305727259   Longitude: 86.9156639476, 39
40.4305736615   Longitude: 86.9156633415, 39
40.4305745177   Longitude: 86.9156627768, 36
40.4305755214   Longitude: 86.9156621080, 43
40.4305763912   Longitude: 86.9156615250, 37
40.4305773236   Longitude: 86.9156608992, 41
40.4305680000   Longitude: 86.9156670000, 40.4305690857   Longitude: 86.9156662767, 45
40.4305691143   Longitude: 86.9156662576, 6
40.4305691715   Longitude: 86.9156662196, 6
40.4305692287   Longitude: 86.9156661815, 7
40.4305692573   Longitude: 86.9156661625, 5
40.4305692859   Longitude: 86.9156661435, 5
40.4305693432   Longitude: 86.9156661054, 35
40.4305694004   Longitude: 86.9156660674, 6
40.4305694291   Longitude: 86.9156660484, 6
40.4305694577   Longitude: 86.9156660294, 8
40.4305694863   Longitude: 86.9156660104, 8
40.4305695150   Longitude: 86.9156659914, 8
40.4305695722   Longitude: 86.9156659535, 6
40.4305696295   Longitude: 86.9156659156, 6
40.4305696582   Longitude: 86.9156658966, 5
40.4305696868   Longitude: 86.9156658776, 6
40.4305697155   Longitude: 86.9156658587, 7
40.4305697728   Longitude: 86.9156658208, 8
40.4305698014   Longitude: 86.9156658019, 5
40.4305698301   Longitude: 86.9156657830, 5
40.4305698588   Longitude: 86.9156657640, 7
40.4305699161   Longitude: 86.9156657262, 8
40.4305699448   Longitude: 86.9156657073, 7
40.4305699735   Longitude: 86.9156656884, 5
40.4305700022   Longitude: 86.9156656695, 5
40.4305700309   Longitude: 86.9156656506, 5
40.4305700882   Longitude: 86.9156656128, 8
40.4305701169   Longitude: 86.9156655939, 7
40.4305701456   Longitude: 86.9156655749, 5
40.4305701743   Longitude: 86.9156655560, 7
40.4305702030   Longitude: 86.9156655371, 5
40.4305702604   Longitude: 86.9156654993, 6
40.4305702892   Longitude: 86.9156654803, 6
40.4305703179   Longitude: 86.9156654614, 5
40.4305703466   Longitude: 86.9156654424, 6
40.4305703753   Longitude: 86.9156654235, 7
40.4305704040   Longitude: 86.9156654045, 5
40.4305704327   Longitude: 86.9156653855, 5
40.4305704614   Longitude: 86.9156653665, 5
40.4305704902   Longitude: 86.9156653475, 7
40.4305705189   Longitude: 86.9156653285, 8
40.4305705476   Longitude: 86.9156653095, 8
40.4305714357   Longitude: 86.9156647053, 38
40.4305723518   Longitude: 86.9156640667, 39
40.4305732625   Longitude: 86.9156634151, 37
40.4305741962   Longitude: 86.9156627304, 38
40.4305600000   Longitude: 86.9156590000, 40.4305610742   Longitude: 86.9156581948, 43
40.4305619779   Longitude: 86.9156575092, 38
40.4305629639   Longitude: 86.9156567594, 42
40.4305638356   Longitude: 86.9156561011, 39
40.4305648185   Longitude: 86.9156553736, 39
40.4305657726   Longitude: 86.9156546817, 39
40.4305666723   Longitude: 86.9156540369, 37
40.4305676591   Longitude: 86.9156533271, 40
40.4305686495   Longitude: 86.9156526089, 42
40.4305695301   Longitude: 86.9156519664, 38
40.4305600000   Longitude: 86.9156590000, 40.4305610768   Longitude: 86.9156582035, 43
40.4305611051   Longitude: 86.9156581825, 6
40.4305611334   Longitude: 86.9156581616, 7
40.4305611618   Longitude: 86.9156581406, 8
40.4305611901   Longitude: 86.9156581196, 36
40.4305612185   Longitude: 86.9156580986, 8
40.4305612468   Longitude: 86.9156580776, 5
40.4305612751   Longitude: 86.9156580566, 5
40.4305613035   Longitude: 86.9156580356, 7
40.4305613318   Longitude: 86.9156580146, 5
40.4305613602   Longitude: 86.9156579935, 7
40.4305613886   Longitude: 86.9156579725, 7
40.4305614169   Longitude: 86.9156579514, 5
40.4305614736   Longitude: 86.9156579093, 6
40.4305615020   Longitude: 86.9156578883, 7
40.4305615303   Longitude: 86.9156578672, 7
40.4305615587   Longitude: 86.9156578461, 7
40.4305616154   Longitude: 86.9156578040, 6
40.4305616438   Longitude: 86.9156577829, 5
40.4305617005   Longitude: 86.9156577407, 6
40.4305617573   Longitude: 86.9156576985, 9
40.4305617856   Longitude: 86.9156576775, 8
40.4305618140   Longitude: 86.9156576564, 8
40.4305618424   Longitude: 86.9156576353, 5
40.4305618707   Longitude: 86.9156576142, 5
40.4305618991   Longitude: 86.9156575932, 5
40.4305619558   Longitude: 86.9156575511, 8
40.4305619842   Longitude: 86.9156575300, 7
40.4305620125   Longitude: 86.9156575090, 8
40.4305620409   Longitude: 86.9156574879, 5
40.4305620692   Longitude: 86.9156574669, 5
40.4305620976   Longitude: 86.9156574459, 5
40.4305621543   Longitude: 86.9156574039, 8
40.4305621827   Longitude: 86.9156573829, 7
40.4305622110   Longitude: 86.9156573619, 7
40.4305622394   Longitude: 86.9156573409, 5
40.4305622961   Longitude: 86.9156572990, 6
40.4305623244   Longitude: 86.9156572780, 5
40.4305623528   Longitude: 86.9156572571, 6
40.4305623812   Longitude: 86.9156572362, 7
40.4305624379   Longitude: 86.9156571943, 8
40.4305633745   Longitude: 86.9156565145, 39
40.4305642833   Longitude: 86.9156558579, 39
40.4305651648   Longitude: 86.9156552167, 36
40.4305661052   Longitude: 86.9156545262, 37
40.4305510000   Longitude: 86.9156510000, 40.4305521094   Longitude: 86.9156501637, 44
40.4305530227   Longitude: 86.9156494623, 39
40.4305539894   Longitude: 86.9156487053, 41
40.4305548675   Longitude: 86.9156480085, 38
40.4305558597   Longitude: 86.9156472123, 40
40.4305568801   Longitude: 86.9156463898, 40
40.4305577560   Longitude: 86.9156456831, 37
40.4305587405   Longitude: 86.9156448906, 41
40.4305596630   Longitude: 86.9156441535, 39
40.4305510000   Longitude: 86.9156510000, 40.4305520554   Longitude: 86.9156501657, 43
40.4305529122   Longitude: 86.9156494922, 37
40.4305529398   Longitude: 86.9156494705, 7
40.4305529675   Longitude: 86.9156494488, 7
40.4305529951   Longitude: 86.9156494270, 8
40.4305530227   Longitude: 86.9156494053, 37
40.4305530504   Longitude: 86.9156493836, 8
40.4305530780   Longitude: 86.9156493618, 5
40.4305531056   Longitude: 86.9156493401, 5
40.4305531333   Longitude: 86.9156493183, 5
40.4305531609   Longitude: 86.9156492966, 7
40.4305531886   Longitude: 86.9156492748, 7
40.4305532438   Longitude: 86.9156492313, 8
40.4305532991   Longitude: 86.9156491877, 6
40.4305533268   Longitude: 86.9156491659, 6
40.4305533544   Longitude: 86.9156491441, 7
40.4305533821   Longitude: 86.9156491223, 7
40.4305534097   Longitude: 86.9156491005, 7
40.4305534650   Longitude: 86.9156490569, 6
40.4305534927   Longitude: 86.9156490350, 5
40.4305535203   Longitude: 86.9156490132, 5
40.4305535480   Longitude: 86.9156489914, 8
40.4305535756   Longitude: 86.9156489695, 7
40.4305536033   Longitude: 86.9156489477, 8
40.4305536310   Longitude: 86.9156489258, 5
40.4305536586   Longitude: 86.9156489039, 5
40.4305536863   Longitude: 86.9156488820, 5
40.4305537140   Longitude: 86.9156488601, 7
40.4305537417   Longitude: 86.9156488382, 7
40.4305537694   Longitude: 86.9156488163, 8
40.4305537971   Longitude: 86.9156487944, 5
40.4305538248   Longitude: 86.9156487725, 5
40.4305538525   Longitude: 86.9156487506, 5
40.4305538802   Longitude: 86.9156487286, 7
40.4305539079   Longitude: 86.9156487067, 8
40.4305539356   Longitude: 86.9156486848, 8
40.4305539633   Longitude: 86.9156486628, 5
40.4305540187   Longitude: 86.9156486189, 6
40.4305540464   Longitude: 86.9156485969, 5
40.4305540742   Longitude: 86.9156485750, 7
40.4305541019   Longitude: 86.9156485530, 7
40.4305541296   Longitude: 86.9156485311, 8
40.4305549891   Longitude: 86.9156478525, 38
40.4305558780   Longitude: 86.9156471569, 39
40.4305567404   Longitude: 86.9156464912, 37
40.4305576597   Longitude: 86.9156457934, 38
40.4305430000   Longitude: 86.9156420000, 40.4305440584   Longitude: 86.9156412073, 43
40.4305449501   Longitude: 86.9156405407, 39
40.4305459003   Longitude: 86.9156398253, 41
40.4305467682   Longitude: 86.9156391646, 38
40.4305477527   Longitude: 86.9156383952, 40
40.4305487724   Longitude: 86.9156375815, 40
40.4305496775   Longitude: 86.9156368451, 36
40.4305506647   Longitude: 86.9156360270, 42
40.4305515393   Longitude: 86.9156352950, 37
40.4305524692   Longitude: 86.9156345121, 41
40.4305430000   Longitude: 86.9156420000, 40.4305440690   Longitude: 86.9156411018, 44
40.4305440971   Longitude: 86.9156410782, 5
40.4305441252   Longitude: 86.9156410546, 6
40.4305441534   Longitude: 86.9156410310, 37
40.4305441815   Longitude: 86.9156410073, 8
40.4305442096   Longitude: 86.9156409837, 8
40.4305442658   Longitude: 86.9156409365, 6
40.4305442939   Longitude: 86.9156409130, 6
40.4305443221   Longitude: 86.9156408894, 7
40.4305443502   Longitude: 86.9156408658, 7
40.4305444063   Longitude: 86.9156408187, 8
40.4305444344   Longitude: 86.9156407952, 5
40.4305444625   Longitude: 86.9156407716, 6
40.4305444906   Longitude: 86.9156407481, 5
40.4305445187   Longitude: 86.9156407246, 8
40.4305445468   Longitude: 86.9156407010, 8
40.4305445749   Longitude: 86.9156406775, 8
40.4305446311   Longitude: 86.9156406304, 6
40.4305446873   Longitude: 86.9156405834, 6
40.4305447154   Longitude: 86.9156405598, 6
40.4305447435   Longitude: 86.9156405363, 6
40.4305447997   Longitude: 86.9156404892, 8
40.4305448278   Longitude: 86.9156404657, 7
40.4305448840   Longitude: 86.9156404186, 6
40.4305449121   Longitude: 86.9156403950, 5
40.4305449403   Longitude: 86.9156403714, 5
40.4305449684   Longitude: 86.9156403479, 6
40.4305449965   Longitude: 86.9156403243, 7
40.4305450246   Longitude: 86.9156403008, 7
40.4305450527   Longitude: 86.9156402772, 5
40.4305450808   Longitude: 86.9156402536, 5
40.4305451090   Longitude: 86.9156402300, 5
40.4305451371   Longitude: 86.9156402065, 7
40.4305451933   Longitude: 86.9156401593, 8
40.4305452214   Longitude: 86.9156401357, 7
40.4305452777   Longitude: 86.9156400884, 6
40.4305453058   Longitude: 86.9156400648, 5
40.4305453339   Longitude: 86.9156400411, 5
40.4305453620   Longitude: 86.9156400175, 6
40.4305453902   Longitude: 86.9156399938, 7
40.4305454465   Longitude: 86.9156399465, 8
40.4305463476   Longitude: 86.9156391823, 39
40.4305472498   Longitude: 86.9156384096, 39
40.4305481528   Longitude: 86.9156376318, 37
40.4305490831   Longitude: 86.9156368273, 37
40.4305340000   Longitude: 86.9156330000, 40.4305350688   Longitude: 86.9156320732, 43
40.4305359706   Longitude: 86.9156312943, 40
40.4305369307   Longitude: 86.9156304726, 40
40.4305378906   Longitude: 86.9156296630, 39
40.4305387920   Longitude: 86.9156289121, 37
40.4305397760   Longitude: 86.9156280961, 39
40.4305406744   Longitude: 86.9156273473, 37
40.4305416842   Longitude: 86.9156264982, 42
40.4305425793   Longitude: 86.9156257350, 40
40.4305340000   Longitude: 86.9156330000, 40.4305350662   Longitude: 86.9156320725, 45
40.4305350942   Longitude: 86.9156320481, 5
40.4305351223   Longitude: 86.9156320237, 7
40.4305351504   Longitude: 86.9156319992, 26
40.4305351784   Longitude: 86.9156319748, 8
40.4305352065   Longitude: 86.9156319503, 8
40.4305352345   Longitude: 86.9156319258, 5
40.4305352626   Longitude: 86.9156319013, 6
40.4305352906   Longitude: 86.9156318768, 5
40.4305353187   Longitude: 86.9156318523, 7
40.4305353467   Longitude: 86.9156318278, 7
40.4305353748   Longitude: 86.9156318032, 7
40.4305354028   Longitude: 86.9156317787, 6
40.4305354308   Longitude: 86.9156317541, 5
40.4305354589   Longitude: 86.9156317295, 7
40.4305354869   Longitude: 86.9156317050, 7
40.4305355150   Longitude: 86.9156316804, 7
40.4305355430   Longitude: 86.9156316558, 5
40.4305355991   Longitude: 86.9156316066, 6
40.4305356271   Longitude: 86.9156315820, 5
40.4305356832   Longitude: 86.9156315328, 9
40.4305357112   Longitude: 86.9156315081, 8
40.4305357392   Longitude: 86.9156314835, 8
40.4305357672   Longitude: 86.9156314589, 5
40.4305357953   Longitude: 86.9156314343, 5
40.4305358233   Longitude: 86.9156314097, 5
40.4305358793   Longitude: 86.9156313605, 8
40.4305359073   Longitude: 86.9156313359, 7
40.4305359634   Longitude: 86.9156312867, 9
40.4305359914   Longitude: 86.9156312621, 5
40.4305360194   Longitude: 86.9156312375, 5
40.4305360474   Longitude: 86.9156312129, 5
40.4305361035   Longitude: 86.9156311638, 8
40.4305361315   Longitude: 86.9156311392, 7
40.4305361595   Longitude: 86.9156311147, 8
40.4305361875   Longitude: 86.9156310901, 5
40.4305362155   Longitude: 86.9156310656, 5
40.4305362435   Longitude: 86.9156310411, 5
40.4305362715   Longitude: 86.9156310166, 7
40.4305362995   Longitude: 86.9156309921, 7
40.4305363555   Longitude: 86.9156309431, 9
40.4305363835   Longitude: 86.9156309186, 5
40.4305364115   Longitude: 86.9156308941, 5
40.4305364394   Longitude: 86.9156308696, 5
40.4305364674   Longitude: 86.9156308452, 7
40.4305364954   Longitude: 86.9156308207, 7
40.4305365234   Longitude: 86.9156307963, 8
40.4305373873   Longitude: 86.9156300377, 38
40.4305382799   Longitude: 86.9156292544, 39
40.4305391737   Longitude: 86.9156284706, 37
40.4305401041   Longitude: 86.9156276753, 37
40.4305260000   Longitude: 86.9156240000, 40.4305270810   Longitude: 86.9156230767, 43
40.4305279970   Longitude: 86.9156222888, 39
40.4305289955   Longitude: 86.9156214057, 42
40.4305298694   Longitude: 86.9156206115, 38
40.4305308489   Longitude: 86.9156197278, 40
40.4305318562   Longitude: 86.9156188285, 40
40.4305327287   Longitude: 86.9156180600, 36
40.4305337075   Longitude: 86.9156171923, 42
40.4305354250   Longitude: 86.9156156752, 67
40.4305260000   Longitude: 86.9156240000, 40.4305270444   Longitude: 86.9156230727, 43
40.4305270719   Longitude: 86.9156230483, 6
40.4305270993   Longitude: 86.9156230239, 8
40.4305271268   Longitude: 86.9156229995, 8
40.4305271543   Longitude: 86.9156229751, 8
40.4305271817   Longitude: 86.9156229507, 5
40.4305272092   Longitude: 86.9156229262, 5
40.4305272641   Longitude: 86.9156228774, 7
40.4305272915   Longitude: 86.9156228530, 7
40.4305273190   Longitude: 86.9156228286, 7
40.4305273739   Longitude: 86.9156227797, 8
40.4305274289   Longitude: 86.9156227309, 6
40.4305274563   Longitude: 86.9156227065, 5
40.4305275113   Longitude: 86.9156226578, 8
40.4305275662   Longitude: 86.9156226090, 8
40.4305275936   Longitude: 86.9156225846, 6
40.4305276211   Longitude: 86.9156225601, 6
40.4305276485   Longitude: 86.9156225357, 5
40.4305276760   Longitude: 86.9156225113, 5
40.4305277034   Longitude: 86.9156224869, 5
40.4305277309   Longitude: 86.9156224625, 6
40.4305277857   Longitude: 86.9156224136, 8
40.4305278132   Longitude: 86.9156223892, 7
40.4305278681   Longitude: 86.9156223404, 6
40.4305278955   Longitude: 86.9156223160, 5
40.4305279230   Longitude: 86.9156222915, 5
40.4305279505   Longitude: 86.9156222671, 6
40.4305279780   Longitude: 86.9156222427, 7
40.4305280056   Longitude: 86.9156222183, 8
40.4305280331   Longitude: 86.9156221939, 5
40.4305280606   Longitude: 86.9156221695, 5
40.4305280882   Longitude: 86.9156221451, 5
40.4305281432   Longitude: 86.9156220963, 8
40.4305281707   Longitude: 86.9156220719, 7
40.4305281983   Longitude: 86.9156220475, 8
40.4305282258   Longitude: 86.9156220231, 5
40.4305282532   Longitude: 86.9156219987, 5
40.4305282807   Longitude: 86.9156219743, 6
40.4305283082   Longitude: 86.9156219500, 7
40.4305283357   Longitude: 86.9156219256, 7
40.4305283906   Longitude: 86.9156218768, 8
40.4305284456   Longitude: 86.9156218279, 6
40.4305284731   Longitude: 86.9156218035, 5
40.4305285006   Longitude: 86.9156217791, 5
40.4305285556   Longitude: 86.9156217301, 7
40.4305286106   Longitude: 86.9156216811, 8
40.4305286657   Longitude: 86.9156216320, 8
40.4305286933   Longitude: 86.9156216074, 5
40.4305295423   Longitude: 86.9156208194, 39
40.4305304202   Longitude: 86.9156199749, 39
40.4305312893   Longitude: 86.9156191065, 38
40.4305321962   Longitude: 86.9156181780, 38
40.4305200000   Longitude: 86.9156120000, 40.4305210550   Longitude: 86.9156109202, 43
40.4305219547   Longitude: 86.9156100140, 37
40.4305229396   Longitude: 86.9156090106, 42
40.4305238084   Longitude: 86.9156081096, 36
40.4305247925   Longitude: 86.9156070927, 40
40.4305257813   Longitude: 86.9156060652, 41
40.4305267771   Longitude: 86.9156050194, 41
40.4305276709   Longitude: 86.9156040775, 38
40.4305286021   Longitude: 86.9156030878, 41
40.4305200000   Longitude: 86.9156120000, 40.4305211147   Longitude: 86.9156108094, 45
40.4305211440   Longitude: 86.9156107780, 7
40.4305211733   Longitude: 86.9156107467, 8
40.4305212027   Longitude: 86.9156107153, 5
40.4305212321   Longitude: 86.9156106839, 5
40.4305212614   Longitude: 86.9156106525, 5
40.4305212908   Longitude: 86.9156106212, 7
40.4305213202   Longitude: 86.9156105897, 8
40.4305213496   Longitude: 86.9156105583, 8
40.4305213790   Longitude: 86.9156105269, 5
40.4305214084   Longitude: 86.9156104954, 5
40.4305214379   Longitude: 86.9156104639, 5
40.4305214673   Longitude: 86.9156104325, 7
40.4305214967   Longitude: 86.9156104009, 7
40.4305215262   Longitude: 86.9156103694, 7
40.4305215556   Longitude: 86.9156103379, 5
40.4305215851   Longitude: 86.9156103064, 5
40.4305216145   Longitude: 86.9156102748, 5
40.4305216440   Longitude: 86.9156102433, 7
40.4305216734   Longitude: 86.9156102117, 7
40.4305217029   Longitude: 86.9156101802, 8
40.4305217324   Longitude: 86.9156101486, 5
40.4305217618   Longitude: 86.9156101170, 5
40.4305217913   Longitude: 86.9156100854, 5
40.4305218502   Longitude: 86.9156100222, 8
40.4305218797   Longitude: 86.9156099906, 7
40.4305219092   Longitude: 86.9156099590, 8
40.4305219386   Longitude: 86.9156099274, 5
40.4305219681   Longitude: 86.9156098957, 5
40.4305219976   Longitude: 86.9156098641, 5
40.4305220565   Longitude: 86.9156098007, 8
40.4305220859   Longitude: 86.9156097690, 7
40.4305221154   Longitude: 86.9156097373, 7
40.4305221449   Longitude: 86.9156097055, 5
40.4305221743   Longitude: 86.9156096738, 5
40.4305222038   Longitude: 86.9156096420, 5
40.4305222628   Longitude: 86.9156095783, 8
40.4305222922   Longitude: 86.9156095465, 7
40.4305223217   Longitude: 86.9156095146, 8
40.4305223512   Longitude: 86.9156094828, 5
40.4305223807   Longitude: 86.9156094509, 5
40.4305224396   Longitude: 86.9156093871, 6
40.4305224690   Longitude: 86.9156093552, 7
40.4305224985   Longitude: 86.9156093233, 7
40.4305225279   Longitude: 86.9156092914, 8
40.4305234688   Longitude: 86.9156082615, 39
40.4305244432   Longitude: 86.9156071919, 38
40.4305253979   Longitude: 86.9156061507, 37
40.4305263963   Longitude: 86.9156050716, 38
40.4305120000   Longitude: 86.9156030000, 40.4305140941   Longitude: 86.9156007853, 75
40.4305151368   Longitude: 86.9155996853, 40
40.4305162171   Longitude: 86.9155985411, 40
40.4305173620   Longitude: 86.9155973168, 41
40.4305184444   Longitude: 86.9155961485, 39
40.4305194572   Longitude: 86.9155950392, 40
40.4305205868   Longitude: 86.9155937747, 42
40.4305215561   Longitude: 86.9155926729, 37
40.4305225894   Longitude: 86.9155914915, 38
40.4305120000   Longitude: 86.9156030000, 40.4305131973   Longitude: 86.9156016309, 43
40.4305132288   Longitude: 86.9156015948, 7
40.4305132604   Longitude: 86.9156015588, 6
40.4305133234   Longitude: 86.9156014867, 7
40.4305133550   Longitude: 86.9156014506, 7
40.4305133866   Longitude: 86.9156014145, 5
40.4305134181   Longitude: 86.9156013784, 5
40.4305134497   Longitude: 86.9156013423, 6
40.4305135129   Longitude: 86.9156012701, 7
40.4305135445   Longitude: 86.9156012340, 7
40.4305136078   Longitude: 86.9156011618, 8
40.4305136710   Longitude: 86.9156010895, 6
40.4305137343   Longitude: 86.9156010172, 6
40.4305137660   Longitude: 86.9156009810, 7
40.4305137976   Longitude: 86.9156009449, 5
40.4305138293   Longitude: 86.9156009087, 6
40.4305138610   Longitude: 86.9156008725, 7
40.4305138927   Longitude: 86.9156008363, 5
40.4305139244   Longitude: 86.9156008001, 5
40.4305139561   Longitude: 86.9156007638, 5
40.4305139878   Longitude: 86.9156007276, 6
40.4305140512   Longitude: 86.9156006550, 8
40.4305140830   Longitude: 86.9156006188, 7
40.4305141147   Longitude: 86.9156005825, 5
40.4305141464   Longitude: 86.9156005462, 5
40.4305141782   Longitude: 86.9156005098, 5
40.4305142100   Longitude: 86.9156004735, 7
40.4305142418   Longitude: 86.9156004372, 7
40.4305142736   Longitude: 86.9156004008, 7
40.4305143054   Longitude: 86.9156003645, 5
40.4305143372   Longitude: 86.9156003281, 5
40.4305143690   Longitude: 86.9156002917, 5
40.4305144326   Longitude: 86.9156002190, 7
40.4305144645   Longitude: 86.9156001826, 7
40.4305144963   Longitude: 86.9156001461, 7
40.4305145281   Longitude: 86.9156001097, 5
40.4305145600   Longitude: 86.9156000733, 5
40.4305145918   Longitude: 86.9156000368, 5
40.4305146555   Longitude: 86.9155999639, 7
40.4305146874   Longitude: 86.9155999274, 7
40.4305147192   Longitude: 86.9155998909, 7
40.4305147829   Longitude: 86.9155998179, 6
40.4305148148   Longitude: 86.9155997814, 5
40.4305148466   Longitude: 86.9155997449, 5
40.4305148785   Longitude: 86.9155997083, 7
40.4305149104   Longitude: 86.9155996717, 7
40.4305149422   Longitude: 86.9155996352, 37
40.4305159540   Longitude: 86.9155984562, 37
40.4305169658   Longitude: 86.9155972752, 37
40.4305180110   Longitude: 86.9155960558, 40
40.4305191483   Longitude: 86.9155947165, 43
40.4305201941   Longitude: 86.9155934836, 40
40.4305212812   Longitude: 86.9155922081, 41
40.4305222862   Longitude: 86.9155910395, 36
40.4305234412   Longitude: 86.9155897167, 40
40.4305245806   Longitude: 86.9155884280, 39
40.4305256638   Longitude: 86.9155872058, 37
40.4305268548   Longitude: 86.9155858610, 43
40.4305279089   Longitude: 86.9155846631, 38
40.4305290297   Longitude: 86.9155833740, 37
40.4305040000   Longitude: 86.9155950000, 40.4305052492   Longitude: 86.9155935368, 42
40.4305052829   Longitude: 86.9155934973, 5
40.4305053167   Longitude: 86.9155934577, 7
40.4305053504   Longitude: 86.9155934181, 7
40.4305053842   Longitude: 86.9155933785, 8
40.4305054179   Longitude: 86.9155933389, 5
40.4305054517   Longitude: 86.9155932993, 5
40.4305054854   Longitude: 86.9155932596, 5
40.4305055192   Longitude: 86.9155932199, 7
40.4305055529   Longitude: 86.9155931803, 7
40.4305055867   Longitude: 86.9155931406, 8
40.4305056204   Longitude: 86.9155931009, 5
40.4305056542   Longitude: 86.9155930611, 5
40.4305056879   Longitude: 86.9155930214, 5
40.4305057217   Longitude: 86.9155929816, 7
40.4305057892   Longitude: 86.9155929021, 8
40.4305058230   Longitude: 86.9155928623, 8
